chr	start	end	coverage	methylation_level	type
chr1	161929	161930	33	0.2852	non-DMR
chr1	161979	161980	30	0.1472	non-DMR
chr1	162000	162001	21	0.3187	non-DMR
chr1	162031	162032	28	0.2932	non-DMR
chr1	162081	162082	34	0.208	non-DMR
chr1	162118	162119	26	0.373	non-DMR
chr1	162158	162159	36	0.1739	non-DMR
chr1	162187	162188	30	0.3031	non-DMR
chr1	162211	162212	25	0.2152	non-DMR
chr1	162246	162247	42	0.247	non-DMR
chr1	162278	162279	21	0.258	non-DMR
chr1	162318	162319	33	0.2154	non-DMR
chr1	162368	162369	27	0.3921	non-DMR
chr1	162380	162381	33	0.2796	non-DMR
chr1	162453	162454	25	0.2739	non-DMR
chr1	162513	162514	24	0.1974	non-DMR
chr1	162613	162614	33	0.1629	non-DMR
chr1	162713	162714	28	0.1605	non-DMR
chr1	162794	162795	30	0.2004	non-DMR
chr1	162878	162879	34	0.0765	flank-DMR
