chr	start	end	coverage	methylation_level	type
chr1	193421	193422	38	0.6057	non-DMR
chr1	193454	193455	29	0.6385	non-DMR
chr1	193474	193475	31	0.766	non-DMR
chr1	193492	193493	27	0.6655	non-DMR
chr1	193510	193511	29	0.5849	non-DMR
chr1	193525	193526	32	0.5731	non-DMR
chr1	193543	193544	32	0.6521	non-DMR
chr1	193567	193568	27	0.6487	non-DMR
chr1	193593	193594	34	0.8187	non-DMR
chr1	193635	193636	20	0.5946	non-DMR
chr1	193650	193651	27	0.5601	non-DMR
chr1	193666	193667	34	0.5912	non-DMR
chr1	193687	193688	21	0.6177	non-DMR
chr1	193724	193725	20	0.7532	non-DMR
chr1	193744	193745	35	0.6818	non-DMR
chr1	193763	193764	32	0.669	non-DMR
chr1	193791	193792	41	0.6465	non-DMR
chr1	193841	193842	31	0.5992	non-DMR
chr1	193872	193873	24	0.6105	non-DMR
chr1	193890	193891	29	0.6937	non-DMR
chr1	193907	193908	32	0.7231	non-DMR
chr1	193957	193958	22	0.8092	non-DMR
chr1	194057	194058	26	0.7522	non-DMR
chr1	194157	194158	29	0.7525	non-DMR
chr1	194257	194258	26	0.7374	non-DMR
chr1	194357	194358	18	0.7521	non-DMR
chr1	194405	194406	31	0.6419	flank-DMR
chr1	194443	194444	34	0.7615	flank-DMR
