chr	start	end	coverage	methylation_level	type
chr1	208173	208174	28	0.7279	non-DMR
chr1	208205	208206	37	0.6595	non-DMR
chr1	208255	208256	30	0.75	non-DMR
chr1	208287	208288	25	0.801	non-DMR
chr1	208324	208325	37	0.6991	non-DMR
chr1	208339	208340	23	0.4961	non-DMR
chr1	208360	208361	33	0.7662	non-DMR
chr1	208386	208387	40	0.6335	non-DMR
chr1	208413	208414	37	0.7209	non-DMR
chr1	208435	208436	37	0.7247	non-DMR
chr1	208474	208475	32	0.7425	non-DMR
chr1	208495	208496	35	0.6693	non-DMR
chr1	208516	208517	31	0.8031	non-DMR
chr1	208545	208546	17	0.6075	non-DMR
chr1	208587	208588	25	0.7246	non-DMR
chr1	208604	208605	31	0.6125	non-DMR
chr1	208643	208644	31	0.6826	non-DMR
chr1	208681	208682	28	0.8282	non-DMR
chr1	208704	208705	32	0.7356	non-DMR
chr1	208764	208765	38	0.5699	non-DMR
chr1	208840	208841	33	0.8005	non-DMR
chr1	208935	208936	28	0.7401	non-DMR
chr1	209035	209036	37	0.5831	non-DMR
chr1	209128	209129	39	0.7069	non-DMR
chr1	209228	209229	27	0.811	non-DMR
chr1	209292	209293	24	0.6176	flank-DMR
