chr	start	end	coverage	methylation_level	type
chr1	208173	208174	39	0.6485	non-DMR
chr1	208205	208206	20	0.6189	non-DMR
chr1	208255	208256	24	0.6834	non-DMR
chr1	208287	208288	28	0.7918	non-DMR
chr1	208324	208325	40	0.5444	non-DMR
chr1	208339	208340	30	0.4857	non-DMR
chr1	208360	208361	34	0.734	non-DMR
chr1	208386	208387	34	0.6792	non-DMR
chr1	208413	208414	35	0.7451	non-DMR
chr1	208435	208436	30	0.7411	non-DMR
chr1	208474	208475	32	0.551	non-DMR
chr1	208495	208496	28	0.5935	non-DMR
chr1	208516	208517	31	0.8498	non-DMR
chr1	208545	208546	30	0.6086	non-DMR
chr1	208587	208588	31	0.6348	non-DMR
chr1	208604	208605	28	0.5148	non-DMR
chr1	208643	208644	25	0.4759	non-DMR
chr1	208681	208682	26	0.8343	non-DMR
chr1	208704	208705	26	0.7491	non-DMR
chr1	208764	208765	28	0.6085	non-DMR
chr1	208840	208841	26	0.6364	non-DMR
chr1	208935	208936	32	0.7068	non-DMR
chr1	209035	209036	36	0.6381	non-DMR
chr1	209128	209129	38	0.5815	non-DMR
chr1	209228	209229	35	0.891	non-DMR
chr1	209292	209293	25	0.6573	flank-DMR
