chr	start	end	coverage	methylation_level	type
chr1	208173	208174	19	0.5813	non-DMR
chr1	208205	208206	27	0.6589	non-DMR
chr1	208255	208256	35	0.7168	non-DMR
chr1	208287	208288	33	0.7914	non-DMR
chr1	208324	208325	29	0.4937	non-DMR
chr1	208339	208340	34	0.5249	non-DMR
chr1	208360	208361	36	0.7246	non-DMR
chr1	208386	208387	32	0.705	non-DMR
chr1	208413	208414	26	0.6932	non-DMR
chr1	208435	208436	27	0.6561	non-DMR
chr1	208474	208475	37	0.6594	non-DMR
chr1	208495	208496	28	0.5441	non-DMR
chr1	208516	208517	25	0.7338	non-DMR
chr1	208545	208546	28	0.7018	non-DMR
chr1	208587	208588	29	0.5865	non-DMR
chr1	208604	208605	25	0.5359	non-DMR
chr1	208643	208644	25	0.4581	non-DMR
chr1	208681	208682	28	0.7608	non-DMR
chr1	208704	208705	24	0.6399	non-DMR
chr1	208764	208765	32	0.5381	non-DMR
chr1	208840	208841	37	0.5886	non-DMR
chr1	208935	208936	34	0.7602	non-DMR
chr1	209035	209036	29	0.6248	non-DMR
chr1	209128	209129	30	0.65	non-DMR
chr1	209228	209229	26	0.8254	non-DMR
chr1	209292	209293	25	0.6666	flank-DMR
