chr	start	end	coverage	methylation_level	type
chr1	210439	210440	30	0.7753	non-DMR
chr1	210465	210466	37	0.8037	non-DMR
chr1	210480	210481	31	0.7234	non-DMR
chr1	210499	210500	36	0.5877	non-DMR
chr1	210549	210550	27	0.7179	non-DMR
chr1	210590	210591	28	0.5862	non-DMR
chr1	210615	210616	36	0.5373	non-DMR
chr1	210660	210661	26	0.8101	non-DMR
chr1	210675	210676	34	0.812	non-DMR
chr1	210721	210722	33	0.6323	non-DMR
chr1	210771	210772	29	0.6788	non-DMR
chr1	210792	210793	19	0.6926	non-DMR
chr1	210833	210834	38	0.6273	non-DMR
chr1	210883	210884	29	0.6685	non-DMR
chr1	210898	210899	24	0.9014	non-DMR
chr1	210916	210917	37	0.7535	non-DMR
chr1	210943	210944	31	0.77	non-DMR
chr1	210985	210986	32	0.6709	non-DMR
chr1	211004	211005	29	0.7117	non-DMR
chr1	211104	211105	25	0.7978	non-DMR
chr1	211203	211204	34	0.5939	non-DMR
chr1	211267	211268	36	0.781	non-DMR
chr1	211317	211318	28	0.7499	non-DMR
chr1	211417	211418	26	0.6536	non-DMR
chr1	211504	211505	32	0.6726	non-DMR
chr1	211564	211565	33	0.588	flank-DMR
chr1	211578	211579	28	0.6749	flank-DMR
