chr	start	end	coverage	methylation_level	type
chr1	210439	210440	32	0.7432	non-DMR
chr1	210465	210466	26	0.7492	non-DMR
chr1	210480	210481	27	0.6828	non-DMR
chr1	210499	210500	37	0.6813	non-DMR
chr1	210549	210550	24	0.7296	non-DMR
chr1	210590	210591	36	0.6001	non-DMR
chr1	210615	210616	27	0.4501	non-DMR
chr1	210660	210661	21	0.7781	non-DMR
chr1	210675	210676	27	0.7871	non-DMR
chr1	210721	210722	25	0.6593	non-DMR
chr1	210771	210772	33	0.7342	non-DMR
chr1	210792	210793	27	0.7562	non-DMR
chr1	210833	210834	32	0.6038	non-DMR
chr1	210883	210884	26	0.6212	non-DMR
chr1	210898	210899	20	0.8522	non-DMR
chr1	210916	210917	31	0.7468	non-DMR
chr1	210943	210944	27	0.8415	non-DMR
chr1	210985	210986	32	0.6064	non-DMR
chr1	211004	211005	31	0.6687	non-DMR
chr1	211104	211105	37	0.6571	non-DMR
chr1	211267	211268	38	0.7489	non-DMR
chr1	211317	211318	33	0.7731	non-DMR
chr1	211417	211418	38	0.6387	non-DMR
chr1	211504	211505	32	0.6576	non-DMR
chr1	211564	211565	27	0.7281	flank-DMR
chr1	211578	211579	28	0.7754	flank-DMR
