chr	start	end	coverage	methylation_level	type
chr1	178266	178267	24	0.15	non-DMR
chr1	178290	178291	30	0.1302	non-DMR
chr1	178305	178306	30	0.0828	non-DMR
chr1	178328	178329	30	0.0391	non-DMR
chr1	178361	178362	34	0.0763	non-DMR
chr1	178403	178404	18	0.1151	non-DMR
chr1	178423	178424	33	0.0784	non-DMR
chr1	178455	178456	27	0.3265	non-DMR
chr1	178479	178480	32	0.0692	non-DMR
chr1	178517	178518	38	0.0587	non-DMR
chr1	178543	178544	36	0.2186	non-DMR
chr1	178581	178582	32	0.2178	non-DMR
chr1	178609	178610	31	0.0291	non-DMR
chr1	178658	178659	28	0.0848	non-DMR
chr1	178706	178707	31	0.1599	non-DMR
chr1	178756	178757	26	0.0224	non-DMR
chr1	178855	178856	27	0.192	non-DMR
chr1	178926	178927	29	0.132	non-DMR
chr1	179026	179027	32	0.0897	non-DMR
chr1	179076	179077	29	0.284	non-DMR
chr1	179082	179083	22	0.2085	flank-DMR
chr1	179092	179093	33	0.0299	flank-DMR
