chr	start	end	coverage	methylation_level	type
chr1	178266	178267	23	0.1347	non-DMR
chr1	178290	178291	28	0.2111	non-DMR
chr1	178305	178306	28	0.1724	non-DMR
chr1	178328	178329	32	0.0192	non-DMR
chr1	178361	178362	35	0.0776	non-DMR
chr1	178403	178404	21	0.1328	non-DMR
chr1	178423	178424	21	0.0801	non-DMR
chr1	178455	178456	26	0.3179	non-DMR
chr1	178517	178518	41	0.0792	non-DMR
chr1	178543	178544	39	0.182	non-DMR
chr1	178581	178582	33	0.2516	non-DMR
chr1	178609	178610	34	0.1196	non-DMR
chr1	178658	178659	23	0.0363	non-DMR
chr1	178706	178707	31	0.1676	non-DMR
chr1	178756	178757	29	0.1517	non-DMR
chr1	178855	178856	25	0.1352	non-DMR
chr1	178926	178927	32	0.1819	non-DMR
chr1	179026	179027	28	0.0473	non-DMR
chr1	179076	179077	22	0.1418	non-DMR
chr1	179082	179083	22	0.2366	flank-DMR
chr1	179092	179093	29	0.1005	flank-DMR
