chr	start	end	coverage	methylation_level	type
chr1	178266	178267	27	0.08	non-DMR
chr1	178290	178291	23	0.225	non-DMR
chr1	178305	178306	29	0.1885	non-DMR
chr1	178328	178329	22	0.1101	non-DMR
chr1	178361	178362	33	0.0822	non-DMR
chr1	178403	178404	32	0.1703	non-DMR
chr1	178423	178424	34	0.0498	non-DMR
chr1	178455	178456	24	0.1957	non-DMR
chr1	178479	178480	27	0.074	non-DMR
chr1	178517	178518	25	0.0103	non-DMR
chr1	178543	178544	32	0.2199	non-DMR
chr1	178581	178582	26	0.0949	non-DMR
chr1	178609	178610	30	0.1222	non-DMR
chr1	178658	178659	24	0.1707	non-DMR
chr1	178706	178707	25	0.1038	non-DMR
chr1	178756	178757	28	0.0773	non-DMR
chr1	178855	178856	39	0.1203	non-DMR
chr1	178926	178927	38	0.164	non-DMR
chr1	179026	179027	28	0.0416	non-DMR
chr1	179076	179077	33	0.2422	non-DMR
chr1	179082	179083	27	0.2369	flank-DMR
chr1	179092	179093	37	0.0	flank-DMR
