chr	start	end	coverage	methylation_level	type
chr1	178266	178267	23	0.1351	non-DMR
chr1	178290	178291	34	0.1732	non-DMR
chr1	178305	178306	30	0.1032	non-DMR
chr1	178328	178329	27	0.1002	non-DMR
chr1	178361	178362	26	0.0242	non-DMR
chr1	178403	178404	34	0.1024	non-DMR
chr1	178423	178424	33	0.0439	non-DMR
chr1	178455	178456	32	0.2182	non-DMR
chr1	178479	178480	26	0.1149	non-DMR
chr1	178517	178518	33	0.0209	non-DMR
chr1	178543	178544	23	0.1505	non-DMR
chr1	178581	178582	28	0.0965	non-DMR
chr1	178609	178610	26	0.0937	non-DMR
chr1	178658	178659	29	0.0416	non-DMR
chr1	178706	178707	35	0.1651	non-DMR
chr1	178756	178757	30	0.0903	non-DMR
chr1	178855	178856	33	0.1269	non-DMR
chr1	178926	178927	32	0.068	non-DMR
chr1	179026	179027	25	0.0415	non-DMR
chr1	179076	179077	32	0.0985	non-DMR
chr1	179082	179083	30	0.1093	flank-DMR
chr1	179092	179093	22	0.1277	flank-DMR
