chr	start	end	coverage	methylation_level	type
chr1	102636	102637	23	0.3211	non-DMR
chr1	102684	102685	30	0.1018	non-DMR
chr1	102715	102716	24	0.2663	non-DMR
chr1	102749	102750	35	0.3029	non-DMR
chr1	102799	102800	22	0.2281	non-DMR
chr1	102838	102839	27	0.2502	non-DMR
chr1	102877	102878	28	0.1266	non-DMR
chr1	102927	102928	21	0.1772	non-DMR
chr1	102952	102953	23	0.1728	non-DMR
chr1	102972	102973	30	0.3229	non-DMR
chr1	102990	102991	38	0.1809	non-DMR
chr1	103005	103006	26	0.2002	non-DMR
chr1	103055	103056	36	0.277	non-DMR
chr1	103072	103073	33	0.3637	non-DMR
chr1	103099	103100	27	0.2879	non-DMR
chr1	103103	103104	32	0.4514	non-DMR
chr1	103203	103204	25	0.2842	non-DMR
chr1	103303	103304	26	0.2491	non-DMR
chr1	103403	103404	27	0.355	non-DMR
chr1	103473	103474	30	0.2805	non-DMR
chr1	103563	103564	23	0.3061	non-DMR
chr1	103597	103598	27	0.092	flank-DMR
