chr	start	end	coverage	methylation_level	type
chr1	186793	186794	29	0.925	non-DMR
chr1	186843	186844	37	0.8696	non-DMR
chr1	186885	186886	33	0.8136	non-DMR
chr1	186909	186910	37	0.803	non-DMR
chr1	186959	186960	32	0.9077	non-DMR
chr1	186980	186981	29	0.836	non-DMR
chr1	187011	187012	31	0.7259	non-DMR
chr1	187029	187030	28	0.6994	non-DMR
chr1	187056	187057	28	0.79	non-DMR
chr1	187085	187086	34	0.8461	non-DMR
chr1	187111	187112	25	0.6876	non-DMR
chr1	187127	187128	31	0.6688	non-DMR
chr1	187151	187152	35	0.719	non-DMR
chr1	187171	187172	32	0.8047	non-DMR
chr1	187200	187201	34	0.7227	non-DMR
chr1	187230	187231	28	0.8789	non-DMR
chr1	187237	187238	37	0.7097	non-DMR
chr1	187293	187294	32	0.8043	non-DMR
chr1	187393	187394	26	0.7217	non-DMR
chr1	187493	187494	35	0.8249	non-DMR
chr1	187593	187594	19	0.7808	non-DMR
chr1	187660	187661	28	0.6826	non-DMR
chr1	187672	187673	31	0.9033	flank-DMR
