chr	start	end	coverage	methylation_level	type
chr1	186793	186794	30	0.8222	non-DMR
chr1	186843	186844	31	0.9306	non-DMR
chr1	186885	186886	26	0.816	non-DMR
chr1	186909	186910	35	0.9031	non-DMR
chr1	186959	186960	32	0.9018	non-DMR
chr1	186980	186981	30	0.9041	non-DMR
chr1	187011	187012	34	0.754	non-DMR
chr1	187029	187030	19	0.7681	non-DMR
chr1	187056	187057	24	0.8155	non-DMR
chr1	187085	187086	27	0.7371	non-DMR
chr1	187111	187112	15	0.673	non-DMR
chr1	187127	187128	22	0.8047	non-DMR
chr1	187151	187152	27	0.7314	non-DMR
chr1	187171	187172	34	0.8328	non-DMR
chr1	187200	187201	34	0.7695	non-DMR
chr1	187230	187231	27	0.8808	non-DMR
chr1	187237	187238	29	0.8751	non-DMR
chr1	187293	187294	38	0.8812	non-DMR
chr1	187393	187394	31	0.8209	non-DMR
chr1	187493	187494	25	0.9542	non-DMR
chr1	187593	187594	32	0.8245	non-DMR
chr1	187660	187661	26	0.7714	non-DMR
chr1	187672	187673	30	0.817	flank-DMR
