chr	start	end	coverage	methylation_level	type
chr1	186793	186794	31	0.9895	non-DMR
chr1	186843	186844	29	0.9209	non-DMR
chr1	186885	186886	36	0.8342	non-DMR
chr1	186909	186910	24	0.9058	non-DMR
chr1	186959	186960	26	0.8608	non-DMR
chr1	186980	186981	38	0.9349	non-DMR
chr1	187011	187012	20	0.7401	non-DMR
chr1	187029	187030	38	0.7328	non-DMR
chr1	187056	187057	30	0.8949	non-DMR
chr1	187085	187086	38	0.7831	non-DMR
chr1	187111	187112	32	0.7111	non-DMR
chr1	187127	187128	23	0.7532	non-DMR
chr1	187151	187152	30	0.8192	non-DMR
chr1	187171	187172	30	0.9295	non-DMR
chr1	187200	187201	28	0.7264	non-DMR
chr1	187230	187231	34	0.7937	non-DMR
chr1	187237	187238	33	0.7793	non-DMR
chr1	187293	187294	37	0.7522	non-DMR
chr1	187393	187394	27	0.8342	non-DMR
chr1	187493	187494	24	0.9034	non-DMR
chr1	187593	187594	34	0.6806	non-DMR
chr1	187660	187661	31	0.6468	non-DMR
chr1	187672	187673	36	0.8784	flank-DMR
