chr	start	end	coverage	methylation_level	type
chr1	186793	186794	24	0.8204	non-DMR
chr1	186843	186844	37	0.8981	non-DMR
chr1	186885	186886	32	0.8625	non-DMR
chr1	186909	186910	32	0.8127	non-DMR
chr1	186959	186960	38	0.815	non-DMR
chr1	186980	186981	32	0.8837	non-DMR
chr1	187011	187012	31	0.7331	non-DMR
chr1	187029	187030	23	0.7223	non-DMR
chr1	187056	187057	29	0.7291	non-DMR
chr1	187085	187086	26	0.8125	non-DMR
chr1	187111	187112	24	0.6331	non-DMR
chr1	187127	187128	28	0.6973	non-DMR
chr1	187151	187152	25	0.796	non-DMR
chr1	187171	187172	32	0.7722	non-DMR
chr1	187200	187201	30	0.7287	non-DMR
chr1	187230	187231	28	0.7394	non-DMR
chr1	187237	187238	28	0.7934	non-DMR
chr1	187293	187294	31	0.8668	non-DMR
chr1	187393	187394	27	0.7151	non-DMR
chr1	187493	187494	28	0.8044	non-DMR
chr1	187593	187594	29	0.6752	non-DMR
chr1	187660	187661	27	0.5928	non-DMR
chr1	187672	187673	36	0.8551	flank-DMR
