chr	start	end	coverage	methylation_level	type
chr1	186793	186794	32	0.7968	non-DMR
chr1	186843	186844	31	0.8115	non-DMR
chr1	186885	186886	41	0.863	non-DMR
chr1	186909	186910	33	0.8777	non-DMR
chr1	186959	186960	37	0.8721	non-DMR
chr1	186980	186981	37	0.8599	non-DMR
chr1	187011	187012	34	0.8435	non-DMR
chr1	187029	187030	34	0.7823	non-DMR
chr1	187056	187057	31	0.7282	non-DMR
chr1	187085	187086	27	0.7868	non-DMR
chr1	187111	187112	25	0.725	non-DMR
chr1	187127	187128	26	0.6274	non-DMR
chr1	187151	187152	35	0.77	non-DMR
chr1	187171	187172	20	0.8122	non-DMR
chr1	187200	187201	33	0.7245	non-DMR
chr1	187230	187231	28	0.7704	non-DMR
chr1	187237	187238	30	0.8099	non-DMR
chr1	187293	187294	34	0.8483	non-DMR
chr1	187393	187394	21	0.7319	non-DMR
chr1	187493	187494	34	0.8588	non-DMR
chr1	187593	187594	26	0.6645	non-DMR
chr1	187660	187661	36	0.7404	non-DMR
chr1	187672	187673	26	0.8357	flank-DMR
