chr	start	end	coverage	methylation_level	type
chr1	186793	186794	36	0.9221	non-DMR
chr1	186843	186844	34	0.8878	non-DMR
chr1	186885	186886	31	0.8152	non-DMR
chr1	186909	186910	26	0.8329	non-DMR
chr1	186959	186960	40	0.9199	non-DMR
chr1	186980	186981	37	0.8638	non-DMR
chr1	187011	187012	39	0.7341	non-DMR
chr1	187029	187030	31	0.7609	non-DMR
chr1	187056	187057	31	0.7192	non-DMR
chr1	187085	187086	32	0.859	non-DMR
chr1	187111	187112	27	0.6591	non-DMR
chr1	187127	187128	33	0.6674	non-DMR
chr1	187151	187152	24	0.8152	non-DMR
chr1	187171	187172	27	0.8338	non-DMR
chr1	187200	187201	23	0.7049	non-DMR
chr1	187230	187231	33	0.7518	non-DMR
chr1	187237	187238	34	0.9278	non-DMR
chr1	187293	187294	38	0.8424	non-DMR
chr1	187393	187394	22	0.8745	non-DMR
chr1	187493	187494	38	0.8966	non-DMR
chr1	187593	187594	23	0.6681	non-DMR
chr1	187660	187661	21	0.7198	non-DMR
chr1	187672	187673	34	0.9357	flank-DMR
