chr	start	end	coverage	methylation_level	type
chr1	186793	186794	30	0.8259	non-DMR
chr1	186843	186844	33	0.8846	non-DMR
chr1	186885	186886	21	0.8885	non-DMR
chr1	186909	186910	28	0.7983	non-DMR
chr1	186959	186960	31	0.9945	non-DMR
chr1	186980	186981	28	0.8367	non-DMR
chr1	187011	187012	33	0.7302	non-DMR
chr1	187029	187030	29	0.749	non-DMR
chr1	187056	187057	29	0.8541	non-DMR
chr1	187085	187086	28	0.8295	non-DMR
chr1	187111	187112	30	0.732	non-DMR
chr1	187127	187128	33	0.6892	non-DMR
chr1	187151	187152	28	0.7445	non-DMR
chr1	187171	187172	38	0.8999	non-DMR
chr1	187200	187201	28	0.7607	non-DMR
chr1	187230	187231	31	0.8621	non-DMR
chr1	187237	187238	34	0.7721	non-DMR
chr1	187293	187294	41	0.8377	non-DMR
chr1	187393	187394	32	0.804	non-DMR
chr1	187493	187494	31	0.8548	non-DMR
chr1	187593	187594	30	0.813	non-DMR
chr1	187660	187661	32	0.8588	non-DMR
chr1	187672	187673	26	0.867	flank-DMR
