chr	start	end	coverage	methylation_level	type
chr1	146295	146296	31	0.7769	non-DMR
chr1	146322	146323	35	0.7666	non-DMR
chr1	146347	146348	32	0.8069	non-DMR
chr1	146385	146386	28	0.6274	non-DMR
chr1	146408	146409	28	0.673	non-DMR
chr1	146442	146443	37	0.7142	non-DMR
chr1	146471	146472	32	0.8183	non-DMR
chr1	146487	146488	28	0.9394	non-DMR
chr1	146537	146538	22	0.7666	non-DMR
chr1	146562	146563	23	0.9267	non-DMR
chr1	146599	146600	29	0.7106	non-DMR
chr1	146619	146620	20	0.8738	non-DMR
chr1	146634	146635	23	0.8043	non-DMR
chr1	146684	146685	34	0.6674	non-DMR
chr1	146714	146715	35	0.5925	non-DMR
chr1	146747	146748	25	0.6667	non-DMR
chr1	146778	146779	20	0.682	non-DMR
chr1	146827	146828	30	0.602	non-DMR
chr1	146927	146928	28	0.5886	non-DMR
chr1	147027	147028	27	0.5329	non-DMR
chr1	147097	147098	32	0.7953	non-DMR
chr1	147186	147187	31	0.7348	non-DMR
chr1	147286	147287	33	0.7624	non-DMR
chr1	147370	147371	26	0.6695	flank-DMR
