chr	start	end	coverage	methylation_level	type
chr1	180229	180230	35	0.5467	good-DMR
chr1	180279	180280	26	0.6303	good-DMR
chr1	180303	180304	38	0.4694	good-DMR
chr1	180323	180324	28	0.6937	good-DMR
chr1	180343	180344	22	0.4832	good-DMR
chr1	180389	180390	25	0.6208	good-DMR
chr1	180435	180436	28	0.6216	good-DMR
chr1	180469	180470	26	0.6402	good-DMR
chr1	180491	180492	30	0.6395	good-DMR
chr1	180508	180509	27	0.4664	good-DMR
chr1	180526	180527	32	0.4948	good-DMR
chr1	180555	180556	29	0.6733	good-DMR
chr1	180599	180600	36	0.5739	good-DMR
chr1	180614	180615	30	0.4585	good-DMR
chr1	180644	180645	26	0.631	good-DMR
chr1	180670	180671	27	0.4816	good-DMR
chr1	180686	180687	40	0.6787	good-DMR
chr1	180688	180689	33	0.5585	good-DMR
chr1	180767	180768	33	0.548	good-DMR
chr1	180867	180868	28	0.5891	good-DMR
chr1	180917	180918	27	0.5385	good-DMR
chr1	181017	181018	27	0.4101	good-DMR
chr1	181096	181097	34	0.6779	good-DMR
chr1	181240	181241	36	0.8406	flank-DMR
chr1	181370	181371	27	0.9014	flank-DMR
chr1	181384	181385	30	0.6739	flank-DMR
chr1	181502	181503	27	0.938	flank-DMR
chr1	181552	181553	38	0.8117	flank-DMR
chr1	181562	181563	35	0.6124	flank-DMR
