chr	start	end	coverage	methylation_level	type
chr1	180229	180230	22	0.7977	good-DMR
chr1	180279	180280	33	0.9223	good-DMR
chr1	180303	180304	39	0.7279	good-DMR
chr1	180323	180324	25	0.8557	good-DMR
chr1	180343	180344	33	0.6447	good-DMR
chr1	180389	180390	31	0.7973	good-DMR
chr1	180435	180436	20	0.8508	good-DMR
chr1	180469	180470	27	0.9903	good-DMR
chr1	180491	180492	31	0.8868	good-DMR
chr1	180508	180509	31	0.7641	good-DMR
chr1	180526	180527	34	0.6811	good-DMR
chr1	180555	180556	44	0.9337	good-DMR
chr1	180599	180600	31	0.6096	good-DMR
chr1	180614	180615	28	0.7609	good-DMR
chr1	180644	180645	24	0.8583	good-DMR
chr1	180670	180671	21	0.625	good-DMR
chr1	180686	180687	29	0.7723	good-DMR
chr1	180688	180689	31	0.742	good-DMR
chr1	180767	180768	34	0.8389	good-DMR
chr1	180867	180868	30	0.8625	good-DMR
chr1	180917	180918	31	0.914	good-DMR
chr1	181017	181018	29	0.6844	good-DMR
chr1	181096	181097	26	0.9257	good-DMR
chr1	181240	181241	33	0.9208	flank-DMR
chr1	181370	181371	23	0.8883	flank-DMR
chr1	181384	181385	25	0.6406	flank-DMR
chr1	181502	181503	34	0.8945	flank-DMR
chr1	181552	181553	24	0.7365	flank-DMR
chr1	181562	181563	35	0.6356	flank-DMR
