chr	start	end	coverage	methylation_level	type
chr1	180229	180230	30	0.513	good-DMR
chr1	180279	180280	27	0.5629	good-DMR
chr1	180303	180304	30	0.3654	good-DMR
chr1	180323	180324	32	0.6004	good-DMR
chr1	180343	180344	28	0.4652	good-DMR
chr1	180389	180390	32	0.5941	good-DMR
chr1	180435	180436	31	0.6593	good-DMR
chr1	180469	180470	32	0.5287	good-DMR
chr1	180491	180492	27	0.6057	good-DMR
chr1	180508	180509	28	0.4698	good-DMR
chr1	180526	180527	25	0.5093	good-DMR
chr1	180555	180556	30	0.7249	good-DMR
chr1	180599	180600	31	0.5171	good-DMR
chr1	180614	180615	22	0.4975	good-DMR
chr1	180644	180645	27	0.6162	good-DMR
chr1	180670	180671	27	0.4051	good-DMR
chr1	180686	180687	29	0.6382	good-DMR
chr1	180688	180689	28	0.5017	good-DMR
chr1	180767	180768	31	0.5528	good-DMR
chr1	180867	180868	31	0.5948	good-DMR
chr1	180917	180918	30	0.6037	good-DMR
chr1	181017	181018	16	0.3599	good-DMR
chr1	181096	181097	30	0.7315	good-DMR
chr1	181240	181241	26	0.9075	flank-DMR
chr1	181370	181371	25	0.8013	flank-DMR
chr1	181384	181385	28	0.6986	flank-DMR
chr1	181502	181503	29	0.9486	flank-DMR
chr1	181552	181553	22	0.7328	flank-DMR
chr1	181562	181563	27	0.6327	flank-DMR
