chr	start	end	coverage	methylation_level	type
chr1	180229	180230	30	0.8075	good-DMR
chr1	180279	180280	29	0.8591	good-DMR
chr1	180303	180304	28	0.8167	good-DMR
chr1	180323	180324	19	0.8603	good-DMR
chr1	180343	180344	36	0.6958	good-DMR
chr1	180389	180390	26	0.8261	good-DMR
chr1	180435	180436	34	0.9682	good-DMR
chr1	180469	180470	32	0.921	good-DMR
chr1	180491	180492	33	0.8371	good-DMR
chr1	180508	180509	27	0.7266	good-DMR
chr1	180526	180527	32	0.7535	good-DMR
chr1	180555	180556	22	0.9884	good-DMR
chr1	180599	180600	22	0.5724	good-DMR
chr1	180614	180615	30	0.7403	good-DMR
chr1	180644	180645	18	0.9122	good-DMR
chr1	180670	180671	33	0.7367	good-DMR
chr1	180686	180687	32	0.9256	good-DMR
chr1	180688	180689	36	0.8298	good-DMR
chr1	180767	180768	36	0.7954	good-DMR
chr1	180867	180868	22	0.7359	good-DMR
chr1	180917	180918	23	0.9307	good-DMR
chr1	181017	181018	25	0.5279	good-DMR
chr1	181096	181097	21	0.8339	good-DMR
chr1	181240	181241	32	0.8648	flank-DMR
chr1	181370	181371	36	0.778	flank-DMR
chr1	181384	181385	18	0.7613	flank-DMR
chr1	181502	181503	31	0.9279	flank-DMR
chr1	181552	181553	30	0.6745	flank-DMR
chr1	181562	181563	20	0.6422	flank-DMR
