chr	start	end	coverage	methylation_level	type
chr1	180229	180230	27	0.7722	good-DMR
chr1	180279	180280	30	0.8641	good-DMR
chr1	180303	180304	32	0.7439	good-DMR
chr1	180323	180324	22	0.9203	good-DMR
chr1	180343	180344	21	0.7145	good-DMR
chr1	180389	180390	29	0.7468	good-DMR
chr1	180435	180436	28	1.0	good-DMR
chr1	180469	180470	37	0.9639	good-DMR
chr1	180491	180492	30	0.8356	good-DMR
chr1	180508	180509	30	0.8669	good-DMR
chr1	180526	180527	28	0.6544	good-DMR
chr1	180555	180556	26	0.8844	good-DMR
chr1	180599	180600	28	0.6446	good-DMR
chr1	180614	180615	35	0.7352	good-DMR
chr1	180644	180645	29	0.9403	good-DMR
chr1	180670	180671	32	0.6421	good-DMR
chr1	180686	180687	36	0.9663	good-DMR
chr1	180688	180689	26	0.7927	good-DMR
chr1	180767	180768	31	0.8222	good-DMR
chr1	180867	180868	33	0.7847	good-DMR
chr1	180917	180918	35	0.831	good-DMR
chr1	181017	181018	33	0.643	good-DMR
chr1	181096	181097	34	0.8677	good-DMR
chr1	181240	181241	35	0.8387	flank-DMR
chr1	181370	181371	15	0.7933	flank-DMR
chr1	181384	181385	26	0.7977	flank-DMR
chr1	181502	181503	28	0.9376	flank-DMR
chr1	181552	181553	25	0.6635	flank-DMR
chr1	181562	181563	37	0.6684	flank-DMR
