chr	start	end	coverage	methylation_level	type
chr1	180229	180230	30	0.5277	good-DMR
chr1	180303	180304	24	0.4059	good-DMR
chr1	180323	180324	37	0.602	good-DMR
chr1	180343	180344	20	0.4583	good-DMR
chr1	180389	180390	29	0.5123	good-DMR
chr1	180435	180436	38	0.5954	good-DMR
chr1	180469	180470	37	0.5921	good-DMR
chr1	180491	180492	19	0.5596	good-DMR
chr1	180508	180509	27	0.5199	good-DMR
chr1	180526	180527	32	0.5479	good-DMR
chr1	180555	180556	23	0.6512	good-DMR
chr1	180599	180600	30	0.4386	good-DMR
chr1	180614	180615	22	0.5345	good-DMR
chr1	180644	180645	25	0.6914	good-DMR
chr1	180670	180671	30	0.3983	good-DMR
chr1	180686	180687	27	0.5737	good-DMR
chr1	180688	180689	28	0.4911	good-DMR
chr1	180767	180768	28	0.6033	good-DMR
chr1	180867	180868	32	0.6513	good-DMR
chr1	180917	180918	30	0.6258	good-DMR
chr1	181017	181018	27	0.4429	good-DMR
chr1	181096	181097	40	0.676	good-DMR
chr1	181240	181241	20	0.8531	flank-DMR
chr1	181370	181371	31	0.8836	flank-DMR
chr1	181384	181385	24	0.6671	flank-DMR
chr1	181502	181503	29	0.8768	flank-DMR
chr1	181552	181553	38	0.7048	flank-DMR
chr1	181562	181563	30	0.4954	flank-DMR
