chr	start	end	coverage	methylation_level	type
chr1	138760	138761	30	0.772	non-DMR
chr1	138775	138776	35	0.4527	non-DMR
chr1	138803	138804	41	0.6578	non-DMR
chr1	138853	138854	28	0.6483	non-DMR
chr1	138903	138904	30	0.6149	non-DMR
chr1	138933	138934	29	0.5532	non-DMR
chr1	138951	138952	27	0.6606	non-DMR
chr1	138966	138967	27	0.7405	non-DMR
chr1	139013	139014	25	0.7138	non-DMR
chr1	139036	139037	24	0.7373	non-DMR
chr1	139077	139078	26	0.721	non-DMR
chr1	139127	139128	25	0.676	non-DMR
chr1	139147	139148	29	0.6938	non-DMR
chr1	139172	139173	30	0.6252	non-DMR
chr1	139222	139223	26	0.5701	non-DMR
chr1	139249	139250	36	0.5733	non-DMR
chr1	139289	139290	33	0.6457	non-DMR
chr1	139297	139298	25	0.6311	non-DMR
chr1	139347	139348	29	0.728	non-DMR
chr1	139447	139448	42	0.6061	non-DMR
chr1	139547	139548	36	0.6161	non-DMR
chr1	139647	139648	27	0.706	non-DMR
chr1	139809	139810	23	0.5748	flank-DMR
chr1	139831	139832	24	0.7114	flank-DMR
