chr	start	end	coverage	methylation_level	type
chr1	138760	138761	35	0.8565	non-DMR
chr1	138775	138776	27	0.4477	non-DMR
chr1	138803	138804	20	0.7905	non-DMR
chr1	138853	138854	34	0.8071	non-DMR
chr1	138903	138904	33	0.6652	non-DMR
chr1	138933	138934	39	0.4804	non-DMR
chr1	138951	138952	25	0.6074	non-DMR
chr1	138966	138967	33	0.6536	non-DMR
chr1	139013	139014	34	0.6408	non-DMR
chr1	139036	139037	32	0.6854	non-DMR
chr1	139077	139078	20	0.7347	non-DMR
chr1	139127	139128	40	0.7131	non-DMR
chr1	139147	139148	39	0.6471	non-DMR
chr1	139172	139173	25	0.6896	non-DMR
chr1	139222	139223	32	0.5467	non-DMR
chr1	139249	139250	32	0.5621	non-DMR
chr1	139289	139290	30	0.6434	non-DMR
chr1	139297	139298	39	0.5511	non-DMR
chr1	139347	139348	32	0.7204	non-DMR
chr1	139447	139448	41	0.68	non-DMR
chr1	139547	139548	33	0.4669	non-DMR
chr1	139647	139648	32	0.7846	non-DMR
chr1	139747	139748	24	0.5943	non-DMR
chr1	139809	139810	25	0.5523	flank-DMR
chr1	139831	139832	34	0.6718	flank-DMR
