chr	start	end	coverage	methylation_level	type
chr1	190853	190854	27	0.5161	non-DMR
chr1	190872	190873	24	0.6794	non-DMR
chr1	190917	190918	31	0.6602	non-DMR
chr1	190947	190948	25	0.5794	non-DMR
chr1	190983	190984	25	0.5686	non-DMR
chr1	191005	191006	24	0.7708	non-DMR
chr1	191046	191047	29	0.6514	non-DMR
chr1	191096	191097	20	0.638	non-DMR
chr1	191128	191129	31	0.8892	non-DMR
chr1	191145	191146	31	0.7549	non-DMR
chr1	191189	191190	34	0.7726	non-DMR
chr1	191215	191216	30	0.6453	non-DMR
chr1	191260	191261	38	0.5106	non-DMR
chr1	191275	191276	28	0.6936	non-DMR
chr1	191300	191301	28	0.6878	non-DMR
chr1	191316	191317	28	0.7859	non-DMR
chr1	191336	191337	25	0.7546	non-DMR
chr1	191356	191357	25	0.7852	non-DMR
chr1	191406	191407	26	0.8305	non-DMR
chr1	191425	191426	27	0.8429	non-DMR
chr1	191525	191526	23	0.8574	non-DMR
chr1	191625	191626	31	0.8763	non-DMR
chr1	191725	191726	34	0.8215	non-DMR
chr1	191825	191826	31	0.4258	non-DMR
chr1	191925	191926	27	0.5931	non-DMR
chr1	191949	191950	33	0.7243	flank-DMR
