chr	start	end	coverage	methylation_level	type
chr1	190853	190854	33	0.6549	non-DMR
chr1	190872	190873	34	0.6845	non-DMR
chr1	190917	190918	30	0.6903	non-DMR
chr1	190947	190948	32	0.7116	non-DMR
chr1	190983	190984	28	0.6183	non-DMR
chr1	191005	191006	30	0.7301	non-DMR
chr1	191046	191047	29	0.7034	non-DMR
chr1	191096	191097	23	0.7083	non-DMR
chr1	191128	191129	32	0.8126	non-DMR
chr1	191145	191146	28	0.7768	non-DMR
chr1	191189	191190	26	0.9081	non-DMR
chr1	191215	191216	33	0.6523	non-DMR
chr1	191260	191261	32	0.6371	non-DMR
chr1	191275	191276	29	0.7051	non-DMR
chr1	191300	191301	26	0.7802	non-DMR
chr1	191316	191317	30	0.791	non-DMR
chr1	191336	191337	28	0.7933	non-DMR
chr1	191356	191357	39	0.7523	non-DMR
chr1	191406	191407	25	0.799	non-DMR
chr1	191425	191426	22	0.7914	non-DMR
chr1	191525	191526	22	0.879	non-DMR
chr1	191625	191626	38	0.8502	non-DMR
chr1	191725	191726	39	0.6986	non-DMR
chr1	191825	191826	28	0.6222	non-DMR
chr1	191925	191926	40	0.6144	non-DMR
chr1	191949	191950	22	0.6926	flank-DMR
