chr	start	end	coverage	methylation_level	type
chr1	209326	209327	32	0.0	non-DMR
chr1	209368	209369	27	0.0557	non-DMR
chr1	209387	209388	30	0.1208	non-DMR
chr1	209405	209406	27	0.17	non-DMR
chr1	209432	209433	30	0.0756	non-DMR
chr1	209464	209465	34	0.0	non-DMR
chr1	209514	209515	27	0.0381	non-DMR
chr1	209541	209542	32	0.0	non-DMR
chr1	209573	209574	25	0.1473	non-DMR
chr1	209591	209592	29	0.1017	non-DMR
chr1	209633	209634	28	0.0467	non-DMR
chr1	209651	209652	32	0.0	non-DMR
chr1	209670	209671	27	0.0	non-DMR
chr1	209685	209686	27	0.1262	non-DMR
chr1	209727	209728	27	0.2275	non-DMR
chr1	209751	209752	28	0.0	non-DMR
chr1	209783	209784	22	0.0451	non-DMR
chr1	209818	209819	28	0.0785	non-DMR
chr1	209857	209858	22	0.1022	non-DMR
chr1	209918	209919	32	0.2	non-DMR
chr1	210018	210019	32	0.0058	non-DMR
chr1	210118	210119	36	0.0833	non-DMR
chr1	210216	210217	27	0.1749	non-DMR
chr1	210316	210317	28	0.0953	non-DMR
chr1	210322	210323	39	0.0049	flank-DMR
chr1	210404	210405	29	0.0549	flank-DMR
