chr	start	end	coverage	methylation_level	type
chr1	209326	209327	30	0.0612	non-DMR
chr1	209368	209369	25	0.0477	non-DMR
chr1	209387	209388	31	0.0675	non-DMR
chr1	209405	209406	25	0.0825	non-DMR
chr1	209432	209433	30	0.238	non-DMR
chr1	209464	209465	30	0.0894	non-DMR
chr1	209514	209515	29	0.0915	non-DMR
chr1	209541	209542	31	0.1505	non-DMR
chr1	209573	209574	22	0.2384	non-DMR
chr1	209591	209592	32	0.0681	non-DMR
chr1	209633	209634	41	0.0106	non-DMR
chr1	209651	209652	37	0.0893	non-DMR
chr1	209670	209671	28	0.078	non-DMR
chr1	209685	209686	21	0.4045	non-DMR
chr1	209727	209728	31	0.1837	non-DMR
chr1	209751	209752	28	0.1	non-DMR
chr1	209783	209784	30	0.1064	non-DMR
chr1	209818	209819	35	0.1605	non-DMR
chr1	209857	209858	31	0.1179	non-DMR
chr1	209918	209919	31	0.2515	non-DMR
chr1	210018	210019	20	0.2604	non-DMR
chr1	210118	210119	33	0.0972	non-DMR
chr1	210216	210217	29	0.145	non-DMR
chr1	210316	210317	23	0.2601	non-DMR
chr1	210322	210323	40	0.0388	flank-DMR
chr1	210404	210405	39	0.0231	flank-DMR
