chr	start	end	coverage	methylation_level	type
chr1	209326	209327	25	0.0	non-DMR
chr1	209368	209369	29	0.0584	non-DMR
chr1	209387	209388	32	0.0766	non-DMR
chr1	209405	209406	28	0.0598	non-DMR
chr1	209432	209433	30	0.117	non-DMR
chr1	209464	209465	28	0.0287	non-DMR
chr1	209514	209515	37	0.0	non-DMR
chr1	209541	209542	34	0.0086	non-DMR
chr1	209573	209574	26	0.1979	non-DMR
chr1	209591	209592	31	0.0534	non-DMR
chr1	209633	209634	37	0.0389	non-DMR
chr1	209651	209652	32	0.0934	non-DMR
chr1	209670	209671	30	0.0341	non-DMR
chr1	209685	209686	31	0.14	non-DMR
chr1	209727	209728	26	0.2397	non-DMR
chr1	209751	209752	25	0.0168	non-DMR
chr1	209783	209784	23	0.0634	non-DMR
chr1	209818	209819	33	0.0418	non-DMR
chr1	209857	209858	16	0.064	non-DMR
chr1	209918	209919	34	0.0773	non-DMR
chr1	210018	210019	28	0.0252	non-DMR
chr1	210118	210119	20	0.1211	non-DMR
chr1	210216	210217	26	0.2226	non-DMR
chr1	210316	210317	30	0.0927	non-DMR
chr1	210322	210323	24	0.1021	flank-DMR
chr1	210404	210405	32	0.1485	flank-DMR
