chr	start	end	coverage	methylation_level	type
chr1	173630	173631	34	0.3801	non-DMR
chr1	173646	173647	25	0.2266	non-DMR
chr1	173666	173667	38	0.1001	non-DMR
chr1	173704	173705	29	0.0267	non-DMR
chr1	173735	173736	22	0.2504	non-DMR
chr1	173767	173768	33	0.2027	non-DMR
chr1	173789	173790	30	0.1595	non-DMR
chr1	173818	173819	22	0.0126	non-DMR
chr1	173857	173858	34	0.2691	non-DMR
chr1	173875	173876	26	0.277	non-DMR
chr1	173907	173908	27	0.2333	non-DMR
chr1	173922	173923	30	0.0858	non-DMR
chr1	173972	173973	26	0.1728	non-DMR
chr1	174002	174003	26	0.0726	non-DMR
chr1	174052	174053	37	0.3453	non-DMR
chr1	174066	174067	34	0.3554	non-DMR
chr1	174166	174167	32	0.2114	non-DMR
chr1	174255	174256	32	0.2769	non-DMR
chr1	174332	174333	27	0.1319	non-DMR
chr1	174432	174433	35	0.083	non-DMR
chr1	174496	174497	21	0.2879	flank-DMR
chr1	174498	174499	23	0.125	flank-DMR
