chr	start	end	coverage	methylation_level	type
chr1	173630	173631	38	0.2254	non-DMR
chr1	173646	173647	27	0.0838	non-DMR
chr1	173666	173667	27	0.1927	non-DMR
chr1	173704	173705	18	0.1192	non-DMR
chr1	173735	173736	38	0.2985	non-DMR
chr1	173767	173768	27	0.1769	non-DMR
chr1	173789	173790	28	0.2511	non-DMR
chr1	173818	173819	26	0.1779	non-DMR
chr1	173857	173858	28	0.3697	non-DMR
chr1	173875	173876	35	0.3624	non-DMR
chr1	173907	173908	30	0.2325	non-DMR
chr1	173922	173923	26	0.1616	non-DMR
chr1	173972	173973	33	0.1474	non-DMR
chr1	174002	174003	34	0.1424	non-DMR
chr1	174052	174053	27	0.3562	non-DMR
chr1	174066	174067	29	0.3406	non-DMR
chr1	174166	174167	24	0.2874	non-DMR
chr1	174255	174256	30	0.1388	non-DMR
chr1	174332	174333	30	0.1204	non-DMR
chr1	174432	174433	32	0.1228	non-DMR
chr1	174496	174497	25	0.3207	flank-DMR
chr1	174498	174499	35	0.2513	flank-DMR
