chr	start	end	coverage	methylation_level	type
chr1	211617	211618	29	0.821	non-DMR
chr1	211657	211658	26	0.8469	non-DMR
chr1	211701	211702	31	0.7602	non-DMR
chr1	211748	211749	23	0.938	non-DMR
chr1	211763	211764	35	0.5911	non-DMR
chr1	211812	211813	24	0.7163	non-DMR
chr1	211845	211846	32	0.8675	non-DMR
chr1	211893	211894	31	0.8439	non-DMR
chr1	211943	211944	37	0.6998	non-DMR
chr1	211990	211991	30	0.6231	non-DMR
chr1	212015	212016	26	0.8684	non-DMR
chr1	212056	212057	38	0.6869	non-DMR
chr1	212156	212157	25	0.7731	non-DMR
chr1	212217	212218	34	0.8589	non-DMR
chr1	212271	212272	33	0.7441	non-DMR
chr1	212371	212372	26	0.6284	non-DMR
chr1	212471	212472	26	0.8762	non-DMR
chr1	212561	212562	34	0.7145	flank-DMR
