chr	start	end	coverage	methylation_level	type
chr1	211617	211618	29	0.8211	non-DMR
chr1	211657	211658	26	0.7547	non-DMR
chr1	211701	211702	30	0.8253	non-DMR
chr1	211748	211749	24	0.8718	non-DMR
chr1	211763	211764	31	0.7442	non-DMR
chr1	211812	211813	20	0.5746	non-DMR
chr1	211845	211846	25	0.8885	non-DMR
chr1	211893	211894	33	0.7266	non-DMR
chr1	211943	211944	27	0.6954	non-DMR
chr1	211990	211991	31	0.7105	non-DMR
chr1	212015	212016	23	0.6915	non-DMR
chr1	212056	212057	29	0.5956	non-DMR
chr1	212156	212157	35	0.7141	non-DMR
chr1	212217	212218	36	0.855	non-DMR
chr1	212271	212272	35	0.7117	non-DMR
chr1	212371	212372	26	0.6216	non-DMR
chr1	212471	212472	30	0.7881	non-DMR
chr1	212561	212562	34	0.7531	flank-DMR
