chr	start	end	coverage	methylation_level	type
chr1	211617	211618	32	0.7723	non-DMR
chr1	211657	211658	30	0.7869	non-DMR
chr1	211701	211702	33	0.7848	non-DMR
chr1	211748	211749	35	0.841	non-DMR
chr1	211763	211764	30	0.7398	non-DMR
chr1	211812	211813	31	0.6468	non-DMR
chr1	211845	211846	30	0.8727	non-DMR
chr1	211893	211894	18	0.7187	non-DMR
chr1	211943	211944	35	0.7295	non-DMR
chr1	211990	211991	34	0.6414	non-DMR
chr1	212015	212016	25	0.6957	non-DMR
chr1	212056	212057	31	0.5306	non-DMR
chr1	212156	212157	29	0.6904	non-DMR
chr1	212217	212218	28	0.8488	non-DMR
chr1	212271	212272	30	0.6744	non-DMR
chr1	212371	212372	19	0.6897	non-DMR
chr1	212471	212472	39	0.832	non-DMR
chr1	212561	212562	30	0.7964	flank-DMR
