chr	start	end	coverage	methylation_level	type
chr1	211617	211618	38	0.8342	non-DMR
chr1	211657	211658	35	0.8371	non-DMR
chr1	211701	211702	28	0.7656	non-DMR
chr1	211748	211749	31	0.8088	non-DMR
chr1	211763	211764	25	0.7182	non-DMR
chr1	211812	211813	31	0.6617	non-DMR
chr1	211845	211846	30	0.8348	non-DMR
chr1	211893	211894	32	0.7206	non-DMR
chr1	211943	211944	34	0.6527	non-DMR
chr1	211990	211991	28	0.6775	non-DMR
chr1	212015	212016	30	0.8051	non-DMR
chr1	212056	212057	31	0.5593	non-DMR
chr1	212156	212157	25	0.7613	non-DMR
chr1	212217	212218	26	0.8992	non-DMR
chr1	212271	212272	26	0.6577	non-DMR
chr1	212371	212372	33	0.5089	non-DMR
chr1	212471	212472	29	0.7164	non-DMR
chr1	212561	212562	41	0.7761	flank-DMR
