chr	start	end	coverage	methylation_level	type
chr1	211617	211618	28	0.8462	non-DMR
chr1	211657	211658	34	0.9169	non-DMR
chr1	211701	211702	26	0.7615	non-DMR
chr1	211748	211749	33	0.8753	non-DMR
chr1	211763	211764	36	0.7542	non-DMR
chr1	211812	211813	29	0.5914	non-DMR
chr1	211845	211846	36	0.9121	non-DMR
chr1	211893	211894	29	0.8669	non-DMR
chr1	211943	211944	26	0.7825	non-DMR
chr1	211990	211991	33	0.754	non-DMR
chr1	212015	212016	29	0.7893	non-DMR
chr1	212056	212057	31	0.6426	non-DMR
chr1	212156	212157	28	0.859	non-DMR
chr1	212217	212218	37	1.0	non-DMR
chr1	212271	212272	27	0.7851	non-DMR
chr1	212371	212372	30	0.6188	non-DMR
chr1	212471	212472	37	0.7961	non-DMR
chr1	212561	212562	15	0.6883	flank-DMR
