chr	start	end	coverage	methylation_level	type
chr1	119053	119054	22	0.0397	non-DMR
chr1	119068	119069	37	0.0421	non-DMR
chr1	119092	119093	30	0.1669	non-DMR
chr1	119110	119111	41	0.0814	non-DMR
chr1	119160	119161	26	0.0	non-DMR
chr1	119206	119207	35	0.0626	non-DMR
chr1	119224	119225	28	0.0086	non-DMR
chr1	119263	119264	34	0.2549	non-DMR
chr1	119280	119281	34	0.0704	non-DMR
chr1	119295	119296	21	0.15	non-DMR
chr1	119316	119317	28	0.1979	non-DMR
chr1	119344	119345	37	0.2136	non-DMR
chr1	119380	119381	32	0.0979	non-DMR
chr1	119426	119427	28	0.2102	non-DMR
chr1	119451	119452	30	0.1463	non-DMR
chr1	119493	119494	35	0.1385	non-DMR
chr1	119508	119509	24	0.1034	non-DMR
chr1	119546	119547	37	0.1936	non-DMR
chr1	119596	119597	28	0.1196	non-DMR
chr1	119670	119671	31	0.1707	non-DMR
chr1	119736	119737	31	0.2352	non-DMR
chr1	119786	119787	20	0.1292	non-DMR
chr1	119886	119887	33	0.0572	non-DMR
chr1	119986	119987	31	0.2413	non-DMR
chr1	120036	120037	38	0.1969	non-DMR
chr1	120046	120047	37	0.1801	flank-DMR
chr1	120088	120089	28	0.0	flank-DMR
