chr	start	end	coverage	methylation_level	type
chr1	162904	162905	37	0.8355	non-DMR
chr1	162945	162946	28	0.7204	non-DMR
chr1	162962	162963	30	0.7282	non-DMR
chr1	162979	162980	26	0.8028	non-DMR
chr1	163019	163020	29	0.6268	non-DMR
chr1	163039	163040	26	0.676	non-DMR
chr1	163089	163090	35	0.9039	non-DMR
chr1	163115	163116	34	0.8113	non-DMR
chr1	163161	163162	32	0.8673	non-DMR
chr1	163182	163183	26	0.778	non-DMR
chr1	163204	163205	38	0.8369	non-DMR
chr1	163219	163220	38	0.8015	non-DMR
chr1	163243	163244	27	0.7383	non-DMR
chr1	163263	163264	30	0.7064	non-DMR
chr1	163278	163279	30	0.7799	non-DMR
chr1	163307	163308	32	0.7846	non-DMR
chr1	163357	163358	33	0.8858	non-DMR
chr1	163378	163379	35	0.6577	non-DMR
chr1	163405	163406	31	0.6777	non-DMR
chr1	163435	163436	26	0.6729	non-DMR
chr1	163535	163536	29	0.8572	non-DMR
chr1	163611	163612	33	0.7364	non-DMR
chr1	163661	163662	26	0.8796	non-DMR
chr1	163735	163736	36	0.7608	non-DMR
chr1	163794	163795	19	0.8045	non-DMR
chr1	163858	163859	32	0.7213	non-DMR
chr1	163937	163938	31	0.7101	non-DMR
chr1	163959	163960	30	0.8305	flank-DMR
