chr	start	end	coverage	methylation_level	type
chr1	133250	133251	28	0.4531	good-DMR
chr1	133280	133281	25	0.7185	good-DMR
chr1	133295	133296	30	0.4775	good-DMR
chr1	133335	133336	29	0.5382	good-DMR
chr1	133384	133385	21	0.689	good-DMR
chr1	133409	133410	29	0.5661	good-DMR
chr1	133429	133430	28	0.4923	good-DMR
chr1	133479	133480	33	0.6012	good-DMR
chr1	133511	133512	29	0.6631	good-DMR
chr1	133540	133541	28	0.6639	good-DMR
chr1	133569	133570	28	0.5755	good-DMR
chr1	133619	133620	29	0.5477	good-DMR
chr1	133653	133654	34	0.5984	good-DMR
chr1	133690	133691	29	0.5464	good-DMR
chr1	133718	133719	27	0.5797	good-DMR
chr1	133734	133735	37	0.3693	good-DMR
chr1	133817	133818	26	0.4849	good-DMR
chr1	133917	133918	39	0.5382	good-DMR
chr1	133968	133969	23	0.4382	good-DMR
chr1	134068	134069	33	0.7666	good-DMR
chr1	134148	134149	29	0.499	good-DMR
chr1	134164	134165	21	0.8801	flank-DMR
chr1	134186	134187	22	0.8603	flank-DMR
chr1	134284	134285	32	0.9203	flank-DMR
chr1	134306	134307	32	0.8146	flank-DMR
chr1	134418	134419	33	0.8163	flank-DMR
chr1	134454	134455	30	0.8051	flank-DMR
chr1	134538	134539	33	0.8949	flank-DMR
chr1	134594	134595	25	0.8522	flank-DMR
chr1	134612	134613	28	0.5295	flank-DMR
