chr	start	end	coverage	methylation_level	type
chr1	133250	133251	32	0.7807	good-DMR
chr1	133280	133281	34	0.8805	good-DMR
chr1	133295	133296	25	0.8428	good-DMR
chr1	133335	133336	25	0.8849	good-DMR
chr1	133384	133385	37	0.7797	good-DMR
chr1	133409	133410	24	0.9989	good-DMR
chr1	133429	133430	27	0.8007	good-DMR
chr1	133479	133480	29	1.0	good-DMR
chr1	133511	133512	31	0.9799	good-DMR
chr1	133540	133541	30	0.937	good-DMR
chr1	133569	133570	33	0.8582	good-DMR
chr1	133619	133620	37	0.7888	good-DMR
chr1	133653	133654	36	0.9304	good-DMR
chr1	133690	133691	40	0.7078	good-DMR
chr1	133718	133719	35	0.8338	good-DMR
chr1	133734	133735	34	0.8254	good-DMR
chr1	133817	133818	25	0.8497	good-DMR
chr1	133917	133918	28	0.7464	good-DMR
chr1	133968	133969	20	0.8945	good-DMR
chr1	134068	134069	29	0.8835	good-DMR
chr1	134148	134149	31	0.8563	good-DMR
chr1	134164	134165	25	0.8019	flank-DMR
chr1	134186	134187	35	0.8396	flank-DMR
chr1	134284	134285	26	0.8229	flank-DMR
chr1	134306	134307	28	0.7721	flank-DMR
chr1	134418	134419	34	0.7347	flank-DMR
chr1	134454	134455	29	0.8331	flank-DMR
chr1	134538	134539	36	0.9101	flank-DMR
chr1	134594	134595	24	0.8256	flank-DMR
chr1	134612	134613	29	0.6675	flank-DMR
