chr	start	end	coverage	methylation_level	type
chr1	100005	100006	28	0.9366	good-DMR
chr1	100046	100047	29	0.6884	good-DMR
chr1	100096	100097	23	0.9067	good-DMR
chr1	100123	100124	20	0.735	good-DMR
chr1	100150	100151	37	0.9312	good-DMR
chr1	100200	100201	29	0.8527	good-DMR
chr1	100244	100245	30	0.9764	good-DMR
chr1	100268	100269	32	0.9345	good-DMR
chr1	100307	100308	28	0.795	good-DMR
chr1	100331	100332	33	0.9313	good-DMR
chr1	100355	100356	20	0.941	good-DMR
chr1	100389	100390	26	0.8836	good-DMR
chr1	100404	100405	33	0.8685	good-DMR
chr1	100419	100420	32	0.8266	good-DMR
chr1	100442	100443	27	0.8974	good-DMR
chr1	100460	100461	34	0.8358	good-DMR
chr1	100495	100496	26	0.8952	good-DMR
chr1	100514	100515	34	0.8266	good-DMR
chr1	100529	100530	31	0.8831	good-DMR
chr1	100629	100630	26	0.9618	good-DMR
chr1	100716	100717	32	0.7815	good-DMR
chr1	100816	100817	21	0.881	good-DMR
chr1	100866	100867	26	0.9081	good-DMR
chr1	100938	100939	37	0.823	good-DMR
chr1	101038	101039	27	0.9721	good-DMR
chr1	101074	101075	30	0.9465	flank-DMR
chr1	101182	101183	27	0.9365	flank-DMR
chr1	101194	101195	28	0.9427	flank-DMR
chr1	101250	101251	28	0.8163	flank-DMR
chr1	101344	101345	39	0.9503	flank-DMR
chr1	101380	101381	21	0.8317	flank-DMR
