chr	start	end	coverage	methylation_level	type
chr1	100005	100006	36	0.7832	good-DMR
chr1	100046	100047	33	0.7684	good-DMR
chr1	100096	100097	26	0.9116	good-DMR
chr1	100123	100124	19	0.8885	good-DMR
chr1	100150	100151	28	0.9052	good-DMR
chr1	100200	100201	33	0.9439	good-DMR
chr1	100244	100245	27	0.8692	good-DMR
chr1	100268	100269	32	0.9326	good-DMR
chr1	100307	100308	35	0.7681	good-DMR
chr1	100331	100332	26	0.993	good-DMR
chr1	100355	100356	19	0.9555	good-DMR
chr1	100389	100390	28	0.7778	good-DMR
chr1	100404	100405	26	0.8626	good-DMR
chr1	100419	100420	36	0.8705	good-DMR
chr1	100442	100443	32	0.8914	good-DMR
chr1	100460	100461	22	0.8168	good-DMR
chr1	100495	100496	28	0.9359	good-DMR
chr1	100514	100515	30	0.8032	good-DMR
chr1	100529	100530	32	0.8567	good-DMR
chr1	100629	100630	41	0.9383	good-DMR
chr1	100716	100717	27	0.91	good-DMR
chr1	100816	100817	36	1.0	good-DMR
chr1	100866	100867	29	0.8988	good-DMR
chr1	100938	100939	22	0.8842	good-DMR
chr1	101038	101039	29	0.8912	good-DMR
chr1	101074	101075	35	0.8095	flank-DMR
chr1	101182	101183	20	0.9071	flank-DMR
chr1	101194	101195	32	0.9485	flank-DMR
chr1	101250	101251	33	0.9208	flank-DMR
chr1	101344	101345	33	0.8904	flank-DMR
chr1	101380	101381	29	0.8399	flank-DMR
