chr	start	end	coverage	methylation_level	type
chr1	100005	100006	28	0.6422	good-DMR
chr1	100046	100047	34	0.4938	good-DMR
chr1	100096	100097	25	0.6963	good-DMR
chr1	100123	100124	30	0.6054	good-DMR
chr1	100150	100151	25	0.602	good-DMR
chr1	100200	100201	32	0.6814	good-DMR
chr1	100244	100245	34	0.6281	good-DMR
chr1	100268	100269	27	0.6832	good-DMR
chr1	100307	100308	24	0.5211	good-DMR
chr1	100331	100332	37	0.6911	good-DMR
chr1	100355	100356	28	0.6755	good-DMR
chr1	100389	100390	36	0.4898	good-DMR
chr1	100404	100405	27	0.6284	good-DMR
chr1	100419	100420	34	0.6617	good-DMR
chr1	100442	100443	36	0.6704	good-DMR
chr1	100460	100461	21	0.653	good-DMR
chr1	100495	100496	24	0.6024	good-DMR
chr1	100514	100515	30	0.5108	good-DMR
chr1	100529	100530	25	0.4528	good-DMR
chr1	100629	100630	30	0.8342	good-DMR
chr1	100716	100717	28	0.5733	good-DMR
chr1	100816	100817	38	0.7435	good-DMR
chr1	100866	100867	31	0.6011	good-DMR
chr1	100938	100939	31	0.494	good-DMR
chr1	101038	101039	23	0.7843	good-DMR
chr1	101074	101075	30	0.98	flank-DMR
chr1	101182	101183	29	0.9871	flank-DMR
chr1	101194	101195	42	0.9692	flank-DMR
chr1	101250	101251	27	0.7783	flank-DMR
chr1	101344	101345	35	0.9249	flank-DMR
chr1	101380	101381	34	0.693	flank-DMR
