chr	start	end	coverage	methylation_level	type
chr1	100005	100006	21	0.6892	good-DMR
chr1	100046	100047	23	0.4482	good-DMR
chr1	100096	100097	36	0.5943	good-DMR
chr1	100123	100124	33	0.5063	good-DMR
chr1	100150	100151	36	0.5135	good-DMR
chr1	100200	100201	21	0.5918	good-DMR
chr1	100244	100245	34	0.6225	good-DMR
chr1	100268	100269	28	0.7303	good-DMR
chr1	100307	100308	40	0.5956	good-DMR
chr1	100331	100332	26	0.6501	good-DMR
chr1	100355	100356	23	0.639	good-DMR
chr1	100389	100390	21	0.5396	good-DMR
chr1	100404	100405	40	0.6919	good-DMR
chr1	100419	100420	27	0.6393	good-DMR
chr1	100442	100443	38	0.6985	good-DMR
chr1	100460	100461	24	0.6645	good-DMR
chr1	100495	100496	29	0.6683	good-DMR
chr1	100514	100515	31	0.3505	good-DMR
chr1	100529	100530	28	0.5789	good-DMR
chr1	100629	100630	22	0.7311	good-DMR
chr1	100716	100717	22	0.5311	good-DMR
chr1	100816	100817	36	0.6698	good-DMR
chr1	100866	100867	32	0.4913	good-DMR
chr1	100938	100939	40	0.5358	good-DMR
chr1	101038	101039	30	0.699	good-DMR
chr1	101074	101075	33	0.899	flank-DMR
chr1	101182	101183	29	0.9151	flank-DMR
chr1	101194	101195	21	0.9924	flank-DMR
chr1	101250	101251	28	0.7971	flank-DMR
chr1	101344	101345	30	0.9373	flank-DMR
chr1	101380	101381	39	0.8066	flank-DMR
