chr	start	end	coverage	methylation_level	type
chr1	100005	100006	33	0.9311	good-DMR
chr1	100046	100047	31	0.6946	good-DMR
chr1	100096	100097	35	0.9146	good-DMR
chr1	100123	100124	34	0.8533	good-DMR
chr1	100150	100151	25	0.9341	good-DMR
chr1	100200	100201	34	0.8458	good-DMR
chr1	100244	100245	31	0.8719	good-DMR
chr1	100268	100269	30	0.9326	good-DMR
chr1	100307	100308	37	0.7924	good-DMR
chr1	100331	100332	36	0.9744	good-DMR
chr1	100355	100356	31	0.8858	good-DMR
chr1	100389	100390	24	0.703	good-DMR
chr1	100404	100405	30	0.8222	good-DMR
chr1	100419	100420	29	0.8053	good-DMR
chr1	100442	100443	21	0.9049	good-DMR
chr1	100460	100461	27	0.863	good-DMR
chr1	100495	100496	25	0.8963	good-DMR
chr1	100514	100515	37	0.7604	good-DMR
chr1	100529	100530	32	0.7905	good-DMR
chr1	100629	100630	41	1.0	good-DMR
chr1	100716	100717	36	0.8584	good-DMR
chr1	100816	100817	30	0.9641	good-DMR
chr1	100866	100867	35	0.8186	good-DMR
chr1	100938	100939	27	0.7615	good-DMR
chr1	101038	101039	26	1.0	good-DMR
chr1	101074	101075	28	0.8841	flank-DMR
chr1	101182	101183	31	0.8084	flank-DMR
chr1	101194	101195	34	0.9633	flank-DMR
chr1	101250	101251	31	0.9296	flank-DMR
chr1	101344	101345	23	0.9892	flank-DMR
chr1	101380	101381	26	0.79	flank-DMR
