chr	start	end	coverage	methylation_level	type
chr1	108431	108432	29	0.7694	non-DMR
chr1	108468	108469	39	0.8338	non-DMR
chr1	108500	108501	26	0.6829	non-DMR
chr1	108534	108535	34	0.6804	non-DMR
chr1	108584	108585	24	0.8288	non-DMR
chr1	108622	108623	33	0.6085	non-DMR
chr1	108672	108673	26	0.7227	non-DMR
chr1	108696	108697	35	0.6855	non-DMR
chr1	108711	108712	31	0.9202	non-DMR
chr1	108732	108733	37	0.7423	non-DMR
chr1	108755	108756	19	0.7989	non-DMR
chr1	108805	108806	34	0.7622	non-DMR
chr1	108848	108849	34	0.6644	non-DMR
chr1	108870	108871	24	0.7485	non-DMR
chr1	108915	108916	25	0.6404	non-DMR
chr1	108943	108944	29	0.7297	non-DMR
chr1	108993	108994	24	0.6995	non-DMR
chr1	108995	108996	19	0.7761	non-DMR
chr1	109045	109046	30	0.6429	non-DMR
chr1	109134	109135	21	0.898	non-DMR
chr1	109216	109217	38	0.7133	non-DMR
chr1	109266	109267	37	0.8779	non-DMR
chr1	109366	109367	27	0.6377	non-DMR
chr1	109466	109467	27	0.8683	non-DMR
chr1	109517	109518	36	0.8159	non-DMR
chr1	109599	109600	29	0.8524	flank-DMR
chr1	109601	109602	34	0.7132	flank-DMR
