chr	start	end	coverage	methylation_level	type
chr1	168406	168407	31	0.4225	good-DMR
chr1	168421	168422	35	0.6364	good-DMR
chr1	168442	168443	37	0.5967	good-DMR
chr1	168457	168458	31	0.6716	good-DMR
chr1	168507	168508	34	0.575	good-DMR
chr1	168533	168534	21	0.6918	good-DMR
chr1	168564	168565	24	0.5124	good-DMR
chr1	168579	168580	30	0.5908	good-DMR
chr1	168598	168599	42	0.6347	good-DMR
chr1	168628	168629	31	0.6199	good-DMR
chr1	168643	168644	26	0.4974	good-DMR
chr1	168688	168689	36	0.6338	good-DMR
chr1	168720	168721	27	0.5393	good-DMR
chr1	168744	168745	24	0.4439	good-DMR
chr1	168773	168774	28	0.7839	good-DMR
chr1	168795	168796	17	0.5653	good-DMR
chr1	168810	168811	23	0.5136	good-DMR
chr1	168843	168844	39	0.4795	good-DMR
chr1	168858	168859	23	0.6581	good-DMR
chr1	168863	168864	21	0.695	good-DMR
chr1	168963	168964	29	0.6765	good-DMR
chr1	169053	169054	31	0.6055	good-DMR
chr1	169153	169154	36	0.5199	good-DMR
chr1	169204	169205	27	0.5603	good-DMR
chr1	169254	169255	27	0.3717	good-DMR
chr1	169288	169289	32	0.5161	flank-DMR
chr1	169336	169337	27	0.7523	flank-DMR
chr1	169368	169369	33	0.5707	flank-DMR
chr1	169600	169601	28	0.5095	flank-DMR
chr1	169686	169687	25	0.4505	flank-DMR
chr1	169716	169717	30	0.4444	flank-DMR
chr1	169724	169725	23	0.5149	flank-DMR
