chr	start	end	coverage	methylation_level	type
chr1	168406	168407	31	0.2211	good-DMR
chr1	168421	168422	26	0.4784	good-DMR
chr1	168442	168443	26	0.2831	good-DMR
chr1	168457	168458	40	0.409	good-DMR
chr1	168507	168508	36	0.4966	good-DMR
chr1	168533	168534	33	0.5769	good-DMR
chr1	168564	168565	26	0.3266	good-DMR
chr1	168579	168580	22	0.3792	good-DMR
chr1	168598	168599	29	0.4806	good-DMR
chr1	168628	168629	42	0.3739	good-DMR
chr1	168643	168644	32	0.2505	good-DMR
chr1	168688	168689	20	0.2865	good-DMR
chr1	168720	168721	23	0.3978	good-DMR
chr1	168744	168745	37	0.2875	good-DMR
chr1	168773	168774	23	0.3968	good-DMR
chr1	168795	168796	27	0.2059	good-DMR
chr1	168810	168811	33	0.3855	good-DMR
chr1	168843	168844	30	0.3035	good-DMR
chr1	168858	168859	30	0.3209	good-DMR
chr1	168863	168864	28	0.4132	good-DMR
chr1	168963	168964	29	0.4975	good-DMR
chr1	169053	169054	28	0.4239	good-DMR
chr1	169153	169154	22	0.4255	good-DMR
chr1	169204	169205	29	0.342	good-DMR
chr1	169254	169255	36	0.2627	good-DMR
chr1	169288	169289	28	0.6561	flank-DMR
chr1	169336	169337	40	0.6441	flank-DMR
chr1	169368	169369	28	0.5566	flank-DMR
chr1	169600	169601	43	0.4514	flank-DMR
chr1	169686	169687	29	0.6309	flank-DMR
chr1	169716	169717	37	0.3746	flank-DMR
chr1	169724	169725	30	0.6485	flank-DMR
