chr	start	end	coverage	methylation_level	type
chr1	168406	168407	28	0.639	good-DMR
chr1	168421	168422	29	0.6174	good-DMR
chr1	168442	168443	31	0.5872	good-DMR
chr1	168457	168458	28	0.5378	good-DMR
chr1	168507	168508	37	0.6099	good-DMR
chr1	168533	168534	34	0.7606	good-DMR
chr1	168579	168580	28	0.5706	good-DMR
chr1	168598	168599	25	0.5318	good-DMR
chr1	168628	168629	32	0.5209	good-DMR
chr1	168643	168644	23	0.4449	good-DMR
chr1	168688	168689	30	0.5338	good-DMR
chr1	168720	168721	30	0.5597	good-DMR
chr1	168744	168745	32	0.4245	good-DMR
chr1	168773	168774	26	0.7324	good-DMR
chr1	168795	168796	28	0.5284	good-DMR
chr1	168810	168811	29	0.4528	good-DMR
chr1	168843	168844	30	0.5934	good-DMR
chr1	168858	168859	31	0.5461	good-DMR
chr1	168863	168864	23	0.6558	good-DMR
chr1	168963	168964	26	0.6457	good-DMR
chr1	169053	169054	20	0.6269	good-DMR
chr1	169153	169154	21	0.5795	good-DMR
chr1	169204	169205	30	0.5329	good-DMR
chr1	169254	169255	33	0.4655	good-DMR
chr1	169288	169289	31	0.5221	flank-DMR
chr1	169336	169337	30	0.7452	flank-DMR
chr1	169368	169369	28	0.5605	flank-DMR
chr1	169600	169601	28	0.5999	flank-DMR
chr1	169686	169687	25	0.3916	flank-DMR
chr1	169716	169717	17	0.4938	flank-DMR
chr1	169724	169725	27	0.6586	flank-DMR
