chr	start	end	coverage	methylation_level	type
chr1	168406	168407	29	0.3092	good-DMR
chr1	168421	168422	27	0.4898	good-DMR
chr1	168442	168443	34	0.3924	good-DMR
chr1	168457	168458	35	0.4665	good-DMR
chr1	168507	168508	26	0.5387	good-DMR
chr1	168533	168534	29	0.5382	good-DMR
chr1	168564	168565	16	0.2169	good-DMR
chr1	168579	168580	37	0.3164	good-DMR
chr1	168598	168599	26	0.491	good-DMR
chr1	168628	168629	23	0.4287	good-DMR
chr1	168643	168644	28	0.1484	good-DMR
chr1	168688	168689	34	0.2494	good-DMR
chr1	168720	168721	29	0.2833	good-DMR
chr1	168744	168745	28	0.2978	good-DMR
chr1	168773	168774	32	0.5104	good-DMR
chr1	168795	168796	35	0.227	good-DMR
chr1	168810	168811	28	0.3453	good-DMR
chr1	168843	168844	26	0.4041	good-DMR
chr1	168858	168859	30	0.4548	good-DMR
chr1	168863	168864	29	0.3789	good-DMR
chr1	168963	168964	33	0.331	good-DMR
chr1	169053	169054	22	0.3711	good-DMR
chr1	169153	169154	29	0.4688	good-DMR
chr1	169204	169205	32	0.3892	good-DMR
chr1	169254	169255	37	0.3068	good-DMR
chr1	169288	169289	24	0.6526	flank-DMR
chr1	169336	169337	30	0.6742	flank-DMR
chr1	169368	169369	28	0.5157	flank-DMR
chr1	169600	169601	30	0.4839	flank-DMR
chr1	169686	169687	36	0.6647	flank-DMR
chr1	169716	169717	27	0.3632	flank-DMR
chr1	169724	169725	33	0.7101	flank-DMR
