chr	start	end	coverage	methylation_level	type
chr1	188823	188824	21	0.956	non-DMR
chr1	188855	188856	36	0.9035	non-DMR
chr1	188877	188878	38	0.8572	non-DMR
chr1	188912	188913	31	0.9534	non-DMR
chr1	188942	188943	28	1.0	non-DMR
chr1	188992	188993	40	0.921	non-DMR
chr1	189020	189021	37	1.0	non-DMR
chr1	189062	189063	31	1.0	non-DMR
chr1	189081	189082	37	0.9116	non-DMR
chr1	189112	189113	33	0.9122	non-DMR
chr1	189148	189149	39	0.9752	non-DMR
chr1	189167	189168	30	0.9117	non-DMR
chr1	189201	189202	32	0.8954	non-DMR
chr1	189218	189219	16	0.9537	non-DMR
chr1	189233	189234	29	0.9661	non-DMR
chr1	189266	189267	37	0.857	non-DMR
chr1	189315	189316	28	0.8851	non-DMR
chr1	189318	189319	32	0.9133	non-DMR
chr1	189418	189419	30	0.9787	non-DMR
chr1	189518	189519	43	1.0	non-DMR
chr1	189568	189569	23	0.9727	non-DMR
chr1	189661	189662	30	1.0	non-DMR
chr1	189711	189712	28	0.9566	non-DMR
chr1	189811	189812	30	0.8535	non-DMR
chr1	189829	189830	30	0.8056	flank-DMR
chr1	189847	189848	28	0.829	flank-DMR
